timestamp,temperature,voltage,current
2026-01-01 00:00:00,25.993428306022466,12.699677718293001,4.864964345005124
2026-01-01 00:01:00,24.72347139765763,12.462316841456385,4.971096265856897
2026-01-01 00:02:00,26.295377076201383,12.029815184960087,4.841516015800008
2026-01-01 00:03:00,28.04605971281605,11.676531611147213,4.938407694072192
2026-01-01 00:04:00,24.531693250553328,12.349111656806794,4.621277066609243
2026-01-01 00:05:00,24.53172608610164,12.196742692710874,5.042658741474588
2026-01-01 00:06:00,28.158425631014783,12.447596610013866,5.000241095072445
2026-01-01 00:07:00,26.534869458305817,12.317585900840985,4.8365822737863615
2026-01-01 00:08:00,24.061051228130097,12.524776357659668,5.131849133686481
2026-01-01 00:09:00,26.08512008717193,11.732382394219716,5.187514027525312
2026-01-01 00:10:00,24.073164614375074,12.658697032817162,4.678488027126205
2026-01-01 00:11:00,24.068540492859487,12.0987998023462,4.847455044286757
2026-01-01 00:12:00,25.48392454313207,13.037630436312632,4.8461715300425405
2026-01-01 00:13:00,21.173439510684403,11.655406090955216,4.812019379778227
2026-01-01 00:14:00,21.550164334973935,12.867981901582624,5.1658949683863495
2026-01-01 00:15:00,23.875424941518055,12.098955391731323,4.961234772245439
2026-01-01 00:16:00,22.974337759331153,11.674290998192776,4.9470970317378775
2026-01-01 00:17:00,25.628494665190548,11.758057082972838,4.599227527118649
2026-01-01 00:18:00,23.183951848957577,11.83982634590284,5.127083606041845
2026-01-01 00:19:00,22.175392597329417,12.212082973200959,4.752148321029305
2026-01-01 00:20:00,27.931297537843108,12.26141774401775,5.011986526053266
2026-01-01 00:21:00,24.54844739902693,11.71314999803071,5.055475387591638
2026-01-01 00:22:00,25.13505640937585,11.987822703869508,5.272131719167731
2026-01-01 00:23:00,22.150503627573087,13.071135179305932,4.7382359201761775
2026-01-01 00:24:00,23.911234550949636,12.863771585050356,4.396097568835835
2026-01-01 00:25:00,25.22184517941973,12.218161834837016,5.036769908950739
2026-01-01 00:26:00,22.698012845155393,12.0190017390841,5.360102236302171
2026-01-01 00:27:00,25.751396036691343,12.060015663359131,5.247789270587887
2026-01-01 00:28:00,23.79872262016239,12.306758986365208,5.041931883054925
2026-01-01 00:29:00,24.416612500413446,11.488603717400798,4.9016727628735905
2026-01-01 00:30:00,23.796586775541208,11.871311731288328,5.161424519327462
2026-01-01 00:31:00,28.704556369017876,11.165707963061205,4.805290760059107
2026-01-01 00:32:00,24.97300555052413,12.199611561302639,5.095271553871243
2026-01-01 00:33:00,22.884578142088202,12.32359796985137,5.101094031833325
2026-01-01 00:34:00,26.645089824206377,11.758406768850312,5.212041981499776
2026-01-01 00:35:00,22.558312700057954,12.786993381645017,5.551932007782216
2026-01-01 00:36:00,25.41772719000951,11.387117168498829,5.078483193435753
2026-01-01 00:37:00,21.08065975224045,11.26781255989509,4.898207274858501
2026-01-01 00:38:00,22.34362790220314,12.112225909279985,4.994885137561601
2026-01-01 00:39:00,25.393722471738247,12.523549151306078,4.646184819022176
2026-01-01 00:40:00,-3.5230668400091787,22.841963845728934,4.861057373782188
2026-01-01 00:41:00,25.34273656237994,11.77055786856553,4.918143512377379
2026-01-01 00:42:00,24.768703435223518,12.539340416715648,4.895182320413081
2026-01-01 00:43:00,24.397792608821423,11.980745765249646,5.030470974406745
2026-01-01 00:44:00,22.042956019265144,11.91368635002959,4.83551601352356
2026-01-01 00:45:00,23.560311583210584,12.441829968743336,5.224206133464894
2026-01-01 00:46:00,24.078722458080424,12.32616143920671,5.00004141298364
2026-01-01 00:47:00,27.11424445243783,11.211803921507876,4.998139935772275
2026-01-01 00:48:00,25.687236579136922,12.738270174862947,4.934421056697416
2026-01-01 00:49:00,21.47391968927453,12.690045677073726,5.031038136771796
2026-01-01 00:50:00,25.64816793878959,11.687218649245235,5.165019652933527
2026-01-01 00:51:00,24.229835439167367,12.197901766718704,4.82657395685782
2026-01-01 00:52:00,23.646155999388082,12.24701509314137,4.868376702184949
2026-01-01 00:53:00,26.223352577681737,12.130336882911953,4.939254794244667
2026-01-01 00:54:00,27.0619990449919,11.72484742307729,4.730825815305357
2026-01-01 00:55:00,26.862560238232398,11.664188316030975,4.836148428055701
2026-01-01 00:56:00,53.32156495355473,3.9872229645042765,4.904755825291068
2026-01-01 00:57:00,24.381575248297573,12.586364509629682,5.174877836142546
